owner_type,repository,month,state
Organization,robotraconteur/robotraconteur_companion,2022-09,Dead
Organization,robotraconteur/robotraconteur_companion,2022-10,Dead
Organization,robotraconteur/robotraconteur_companion,2022-11,Dead
Organization,robotraconteur/robotraconteur_companion,2022-12,Dead
Organization,robotraconteur/robotraconteur_companion,2023-01,Dead
Organization,robotraconteur/robotraconteur_companion,2023-02,Dead
Organization,robotraconteur/robotraconteur_companion,2023-03,Dead
Organization,robotraconteur/robotraconteur_companion,2023-04,Dead
Organization,robotraconteur/robotraconteur_companion,2023-05,Dead
Organization,robotraconteur/robotraconteur_companion,2023-06,Running
Organization,robotraconteur/robotraconteur_companion,2023-07,Running
Organization,robotraconteur/robotraconteur_companion,2023-08,Dead
Organization,robotraconteur/robotraconteur_companion,2023-09,Running
Organization,robotraconteur/robotraconteur_companion,2023-10,Dead
Organization,robotraconteur/robotraconteur_companion,2023-11,Dead
Organization,robotraconteur/robotraconteur_companion,2023-12,Running
Organization,robotraconteur/robotraconteur_companion,2024-01,Running
Organization,robotraconteur/robotraconteur_companion,2024-02,Dead
Organization,robotraconteur/robotraconteur_companion,2024-03,Running
Organization,robotraconteur/robotraconteur_companion,2024-04,Dead
Organization,robotraconteur/robotraconteur_companion,2024-05,Running
Organization,robotraconteur/robotraconteur_companion,2024-06,Dead
Organization,robotraconteur/robotraconteur_companion,2024-07,Dead
Organization,robotraconteur/robotraconteur_companion,2024-08,Dead
Organization,robotraconteur/robotraconteur_companion,2024-09,Dead
Organization,robotraconteur/robotraconteur_companion,2024-10,Dead
Organization,robotraconteur/robotraconteur_companion,2024-11,Running
Organization,robotraconteur/robotraconteur_companion,2024-12,Zombie
Organization,robotraconteur/robotraconteur_companion,2025-01,Running
Organization,robotraconteur/robotraconteur_companion,2025-02,Dead
Organization,robotraconteur/robotraconteur_companion,2025-03,Zombie
Organization,robotraconteur/robotraconteur_companion,2025-04,Dead
Organization,robotraconteur/robotraconteur_companion,2025-05,Dead
Organization,robotraconteur/robotraconteur_companion,2025-06,Running
Organization,robotraconteur/robotraconteur_companion,2025-07,Running
Organization,robotraconteur/robotraconteur_companion,2025-08,Running
Organization,robotraconteur/robotraconteur_companion,2025-09,Zombie
Organization,robotraconteur/robotraconteur_companion,2025-10,Zombie
Organization,robotraconteur/robotraconteur_companion,2025-11,Dead
Organization,robotraconteur/robotraconteur_companion,2025-12,Dead
Organization,robotraconteur/robotraconteur_companion,2026-01,Dead
Organization,robotraconteur/robotraconteur_companion,2026-02,Running
Organization,robotraconteur/robotraconteur_companion,2026-03,Dead
Organization,ros-acceleration/adaptive_component,2021-11,Running
Organization,ros-acceleration/adaptive_component,2021-12,Dead
Organization,ros-acceleration/adaptive_component,2022-01,Dead
Organization,ros-acceleration/adaptive_component,2022-02,Dead
Organization,ros-acceleration/adaptive_component,2022-03,Zombie
Organization,ros-acceleration/adaptive_component,2022-04,Running
Organization,ros-acceleration/adaptive_component,2022-05,Dead
Organization,ros-acceleration/adaptive_component,2022-06,Zombie
Organization,ros-acceleration/adaptive_component,2022-07,Dead
Organization,ros-acceleration/adaptive_component,2022-08,Dead
Organization,ros-acceleration/adaptive_component,2022-09,Dead
Organization,ros-acceleration/adaptive_component,2022-10,Dead
Organization,ros-acceleration/adaptive_component,2022-11,Dead
Organization,ros-acceleration/adaptive_component,2022-12,Dead
Organization,ros-acceleration/adaptive_component,2023-01,Dead
Organization,ros-acceleration/adaptive_component,2023-02,Dead
Organization,ros-acceleration/adaptive_component,2023-03,Dead
Organization,ros-acceleration/adaptive_component,2023-04,Dead
Organization,ros-acceleration/adaptive_component,2023-05,Dead
Organization,ros-acceleration/adaptive_component,2023-06,Dead
Organization,ros-acceleration/adaptive_component,2023-07,Dead
Organization,ros-acceleration/adaptive_component,2023-08,Dead
Organization,ros-acceleration/adaptive_component,2023-09,Dead
Organization,ros-acceleration/adaptive_component,2023-10,Dead
Organization,ros-acceleration/adaptive_component,2023-11,Dead
Organization,ros-acceleration/adaptive_component,2023-12,Dead
Organization,ros-acceleration/adaptive_component,2024-01,Dead
Organization,ros-acceleration/adaptive_component,2024-02,Dead
Organization,ros-acceleration/adaptive_component,2024-03,Dead
Organization,ros-acceleration/adaptive_component,2024-04,Dead
Organization,ros-acceleration/adaptive_component,2024-05,Dead
Organization,ros-acceleration/adaptive_component,2024-06,Dead
Organization,ros-acceleration/adaptive_component,2024-07,Dead
Organization,ros-acceleration/adaptive_component,2024-08,Dead
Organization,ros-acceleration/adaptive_component,2024-09,Dead
Organization,ros-acceleration/adaptive_component,2024-10,Dead
Organization,ros-acceleration/adaptive_component,2024-11,Dead
Organization,ros-acceleration/adaptive_component,2024-12,Dead
Organization,ros-acceleration/adaptive_component,2025-01,Dead
Organization,ros-acceleration/adaptive_component,2025-02,Dead
Organization,ros-acceleration/adaptive_component,2025-03,Dead
Organization,ros-acceleration/adaptive_component,2025-04,Dead
Organization,ros-acceleration/adaptive_component,2025-05,Zombie
Organization,ros-acceleration/adaptive_component,2025-06,Dead
Organization,ros-acceleration/adaptive_component,2025-07,Dead
Organization,ros-acceleration/adaptive_component,2025-08,Dead
Organization,ros-acceleration/adaptive_component,2025-09,Dead
Organization,ros-acceleration/adaptive_component,2025-10,Dead
Organization,ros-acceleration/adaptive_component,2025-11,Dead
Organization,ros-acceleration/adaptive_component,2025-12,Dead
Organization,ros-acceleration/adaptive_component,2026-01,Dead
Organization,ros-acceleration/adaptive_component,2026-02,Dead
Organization,ros-acceleration/adaptive_component,2026-03,Dead
Organization,ros-acceleration/ament_hardware_acceleration,2021-10,Running
Organization,ros-acceleration/ament_hardware_acceleration,2021-11,Dead
Organization,ros-acceleration/ament_hardware_acceleration,2021-12,Dead
Organization,ros-acceleration/ament_hardware_acceleration,2022-01,Dead
Organization,ros-acceleration/ament_hardware_acceleration,2022-02,Dead
Organization,ros-acceleration/ament_hardware_acceleration,2022-03,Running
Organization,ros-acceleration/ament_hardware_acceleration,2022-04,Zombie
Organization,ros-acceleration/ament_hardware_acceleration,2022-05,Zombie
Organization,ros-acceleration/ament_hardware_acceleration,2022-06,Dead
Organization,ros-acceleration/ament_hardware_acceleration,2022-07,Dead
Organization,ros-acceleration/ament_hardware_acceleration,2022-08,Dead
Organization,ros-acceleration/ament_hardware_acceleration,2022-09,Dead
Organization,ros-acceleration/ament_hardware_acceleration,2022-10,Running
Organization,ros-acceleration/ament_hardware_acceleration,2022-11,Dead
Organization,ros-acceleration/ament_hardware_acceleration,2022-12,Dead
Organization,ros-acceleration/ament_hardware_acceleration,2023-01,Dead
Organization,ros-acceleration/ament_hardware_acceleration,2023-02,Dead
Organization,ros-acceleration/ament_hardware_acceleration,2023-03,Dead
Organization,ros-acceleration/ament_hardware_acceleration,2023-04,Dead
Organization,ros-acceleration/ament_hardware_acceleration,2023-05,Dead
Organization,ros-acceleration/ament_hardware_acceleration,2023-06,Dead
Organization,ros-acceleration/ament_hardware_acceleration,2023-07,Dead
Organization,ros-acceleration/ament_hardware_acceleration,2023-08,Dead
Organization,ros-acceleration/ament_hardware_acceleration,2023-09,Dead
Organization,ros-acceleration/ament_hardware_acceleration,2023-10,Dead
Organization,ros-acceleration/ament_hardware_acceleration,2023-11,Dead
Organization,ros-acceleration/ament_hardware_acceleration,2023-12,Dead
Organization,ros-acceleration/ament_hardware_acceleration,2024-01,Dead
Organization,ros-acceleration/ament_hardware_acceleration,2024-02,Dead
Organization,ros-acceleration/ament_hardware_acceleration,2024-03,Dead
Organization,ros-acceleration/ament_hardware_acceleration,2024-04,Dead
Organization,ros-acceleration/ament_hardware_acceleration,2024-05,Dead
