ros_distro,package,rosdistro_repo_key,repo_url,repo_url_type,github_owner,github_repo,resolved,resolved_via
humble,extrinsic_calibrator_examples,,https://github.com/Ikerlan-KER/extrinsic_calibrator.git,index_checkout_uri,Ikerlan-KER,extrinsic_calibrator,True,index_html_checkout_uri
humble,forward_global_planner,,https://github.com/robosoft-ai/SMACC2.git,index_checkout_uri,robosoft-ai,SMACC2,True,index_html_checkout_uri
humble,forward_local_planner,,https://github.com/robosoft-ai/SMACC2.git,index_checkout_uri,robosoft-ai,SMACC2,True,index_html_checkout_uri
humble,franka_mobile_example_controllers,,https://github.com/frankaemika/franka_ros2.git,index_checkout_uri,frankaemika,franka_ros2,True,index_html_checkout_uri
humble,gazebo_collision_plugin,,https://github.com/MetroRobots/metro_gazebo_plugins.git,index_checkout_uri,MetroRobots,metro_gazebo_plugins,True,index_html_checkout_uri
humble,generate_parameter_library_example,,https://github.com/PickNikRobotics/generate_parameter_library.git,index_checkout_uri,PickNikRobotics,generate_parameter_library,True,index_html_checkout_uri
humble,generate_parameter_library_example_external,,https://github.com/PickNikRobotics/generate_parameter_library.git,index_checkout_uri,PickNikRobotics,generate_parameter_library,True,index_html_checkout_uri
humble,generate_parameter_module_example,,https://github.com/PickNikRobotics/generate_parameter_library.git,index_checkout_uri,PickNikRobotics,generate_parameter_library,True,index_html_checkout_uri
humble,greenwave_monitor_interfaces,,https://github.com/NVIDIA-ISAAC-ROS/greenwave_monitor.git,index_checkout_uri,NVIDIA-ISAAC-ROS,greenwave_monitor,True,index_html_checkout_uri
humble,grid_map_geo_msgs,,https://github.com/ethz-asl/grid_map_geo.git,index_checkout_uri,ethz-asl,grid_map_geo,True,index_html_checkout_uri
humble,http_client,,https://github.com/robosoft-ai/SMACC2.git,index_checkout_uri,robosoft-ai,SMACC2,True,index_html_checkout_uri
humble,husarion_ugv,,https://github.com/husarion/husarion_ugv_ros.git,index_checkout_uri,husarion,husarion_ugv_ros,True,index_html_checkout_uri
humble,husarion_ugv_battery,,https://github.com/husarion/husarion_ugv_ros.git,index_checkout_uri,husarion,husarion_ugv_ros,True,index_html_checkout_uri
humble,husarion_ugv_bringup,,https://github.com/husarion/husarion_ugv_ros.git,index_checkout_uri,husarion,husarion_ugv_ros,True,index_html_checkout_uri
humble,husarion_ugv_controller,,https://github.com/husarion/husarion_ugv_ros.git,index_checkout_uri,husarion,husarion_ugv_ros,True,index_html_checkout_uri
humble,husarion_ugv_diagnostics,,https://github.com/husarion/husarion_ugv_ros.git,index_checkout_uri,husarion,husarion_ugv_ros,True,index_html_checkout_uri
humble,husarion_ugv_gazebo,,https://github.com/husarion/husarion_ugv_ros.git,index_checkout_uri,husarion,husarion_ugv_ros,True,index_html_checkout_uri
humble,husarion_ugv_hardware_interfaces,,https://github.com/husarion/husarion_ugv_ros.git,index_checkout_uri,husarion,husarion_ugv_ros,True,index_html_checkout_uri
humble,husarion_ugv_lights,,https://github.com/husarion/husarion_ugv_ros.git,index_checkout_uri,husarion,husarion_ugv_ros,True,index_html_checkout_uri
humble,husarion_ugv_localization,,https://github.com/husarion/husarion_ugv_ros.git,index_checkout_uri,husarion,husarion_ugv_ros,True,index_html_checkout_uri
humble,husarion_ugv_manager,,https://github.com/husarion/husarion_ugv_ros.git,index_checkout_uri,husarion,husarion_ugv_ros,True,index_html_checkout_uri
humble,husarion_ugv_utils,,https://github.com/husarion/husarion_ugv_ros.git,index_checkout_uri,husarion,husarion_ugv_ros,True,index_html_checkout_uri
